	l	b	apogee	galah	gaia_eso
37	134.54545454545453	0.0	9.840844791345738	1.7628375624385328	9.025938861941897
38	138.1818181818182	0.0	11.024339672637046	2.7201953817957047	17.297281694316666
39	141.8181818181818	0.0	9.65355586952594	1.4249452036667674	8.080371821925599
40	145.45454545454544	0.0	9.534156152563959	1.481568981313524	7.51554662821296
41	149.0909090909091	0.0	10.826739672809737	2.079620094135038	15.571183101736224
42	152.72727272727272	0.0	11.19323481635626	2.918747870587667	19.028843143631505
43	156.36363636363635	0.0	10.886453477114777	2.2829805145183255	16.176567011282053
44	160.0	0.0	11.402799040905126	2.8396601825922105	21.143374878286494
45	163.63636363636363	0.0	12.362143879847272	4.2151902096069165	34.00274157990391
46	167.27272727272728	0.0	11.823705384418334	3.589181906420045	26.156886738237258
47	170.9090909090909	0.0	10.686395095395396	3.493314729048776	14.552047421194171
48	174.54545454545453	0.0	11.557250846563871	3.1895504296350867	22.94763614105103
49	178.1818181818182	0.0	11.050429078105507	2.7029260447664365	17.630412509804753
50	181.8181818181818	0.0	10.75798051467899	2.384567364864057	14.980337089193386
51	185.45454545454544	0.0	11.825747068959314	3.6789607983258623	26.224285366607717
52	189.0909090909091	0.0	10.917441451354824	2.5292202778634034	16.463490764010942
53	192.72727272727272	0.0	9.51431883211619	2.235349020876252	7.485827225341888
54	196.36363636363635	0.0	11.350794322192877	2.8002822090334343	20.650395802067347
55	200.0	0.0	12.254126335392783	3.9905706973990993	32.09139703630245
56	203.63636363636363	0.0	11.430667992418176	3.0753280298523378	21.402795916706353
57	207.27272727272725	0.0	11.67741990974292	3.426664665506365	24.350800864284242
58	210.9090909090909	0.0	12.323348153851738	4.088404446602702	33.33862096092347
59	214.54545454545453	0.0	12.610661024207069	4.799951510667617	38.19017417132205
60	218.1818181818182	0.0	11.58310821686664	3.37204444376904	23.175082108890944
61	221.8181818181818	0.0	12.131680793284696	4.000286027887315	30.39447062436828
62	225.45454545454544	0.0	10.728142269796773	2.6219899946142435	14.847512137850334
63	229.0909090909091	0.0	12.49360382487163	4.3944748566469345	36.0374354402501
64	232.72727272727272	0.0	10.089380346853718	2.028020615920665	10.403398889652195
65	236.36363636363635	0.0	12.102210560816777	3.976932047268849	29.91658460844084
66	240.0	0.0	12.221818713965282	4.618535855764001	31.676367948340072
67	243.63636363636363	0.0	12.492244597084378	4.6424873388026535	35.8879555976302
68	247.27272727272725	0.0	12.288607738103295	4.303825970830561	32.29217363381184
69	250.9090909090909	0.0	11.69592969513837	2.884071006582554	24.64224677872135
70	254.54545454545453	0.0	10.03161919569291	1.989373196468187	10.069353619363769
71	258.1818181818182	0.0	11.450861746439069	2.622908744705864	21.780162217394338
72	261.8181818181818	0.0	7.738626787396715	1.8626404766262734	3.7950697249583256
73	265.45454545454544	0.0	7.800394229684896	2.1086360898183907	4.954984045204409
74	269.09090909090907	0.0	8.865886639477004	1.8302939407445802	5.555066713764535
75	272.7272727272727	0.0	10.728094207311111	2.771066303880395	14.892504326546948
76	276.3636363636364	0.0	10.750109752635849	3.155122909681027	15.071577235275168
77	280.0	0.0	10.360651552953184	2.995114353257849	12.154057532855779
78	283.6363636363636	0.0	6.126606624116749	2.5557201190758403	3.7817909193077437
79	287.27272727272725	0.0	7.094848454687717	2.5213654014946116	4.967363018327764
80	290.9090909090909	0.0	7.603152832277428	3.4802121604603515	5.789406657183492
81	294.54545454545456	0.0	8.230764494285728	3.2361692073112476	6.174452286813121
82	298.1818181818182	0.0	8.075362839785463	3.1133224457003905	6.4935341576867724
83	301.8181818181818	0.0	6.254668745982432	2.331480319704219	4.3419267785955675
84	305.45454545454544	0.0	6.209668585568151	2.453287507755354	4.472538711661846
85	309.09090909090907	0.0	5.660561573765029	2.6269114161567306	3.974244916554966
86	312.7272727272727	0.0	6.287071286153158	2.4575018980870804	4.466264922201951
87	316.3636363636364	0.0	5.8676728497728705	2.6196501700479318	4.352173238973277
88	320.0	0.0	7.185322442026608	1.9918598683577409	4.137452034622839
89	323.6363636363636	0.0	7.016635669637855	1.885120918605695	4.329101759108499
90	327.27272727272725	0.0	5.465866079308205	1.9080732410391956	3.173132200831835
91	330.9090909090909	0.0	6.657893376809849	2.9931947464863162	4.508751210339563
92	334.54545454545456	0.0	5.964655794920987	2.5504250854957786	4.423706121531069
93	338.1818181818182	0.0	7.269795799642471	3.1604969410176684	5.430259255608978
94	341.8181818181818	0.0	6.394761491960345	2.5177975318138386	4.170890353593542
95	345.45454545454544	0.0	5.570352761163159	2.2824646304686107	3.778785530324573
96	349.09090909090907	0.0	6.706169929103981	2.390612958044097	4.316224170236136
97	352.7272727272727	0.0	4.591094370538172	1.4015208815355198	2.192693221726209
98	356.3636363636364	0.0	5.92354573867949	2.1057085176362182	3.4981318184546697
99	360.0	0.0	2.95573884155658	0.6492016314166401	1.4139433516837392
