	l	b	apogee	galah	gaia_eso
45	163.63636363636363	0.0	6.034245243696592	3.2487454064001797	22.6116135577335
46	167.27272727272728	0.0	5.785900657444769	2.505033718261526	17.404804557195533
47	170.9090909090909	0.0	5.559508416167372	2.277978309672782	9.919452849404532
48	174.54545454545453	0.0	5.634237056492704	2.371206423059934	15.26606778594314
49	178.1818181818182	0.0	5.394681482815329	1.9912061192346517	11.761324850021781
50	181.8181818181818	0.0	5.25963724589732	1.7592052229138748	10.0932683421644
51	185.45454545454544	0.0	5.8896610469502155	2.6975441221311085	17.44176696804225
52	189.0909090909091	0.0	5.345058505726243	1.9971822698210517	10.966128728469897
53	192.72727272727272	0.0	4.621871066157154	2.0953994529993474	5.054882411503063
54	196.36363636363635	0.0	5.496573464885249	2.2922432716748213	13.742861162747799
55	200.0	0.0	5.93652540943916	2.94841888435899	21.340851335308344
56	203.63636363636363	0.0	5.571427654282029	2.7016319156990325	14.256634560531822
57	207.27272727272725	0.0	5.735835028151968	2.7484292331198006	16.20292101921727
58	210.9090909090909	0.0	6.043927456898121	3.2007355433524927	22.1712820303434
59	214.54545454545453	0.0	6.153984016269189	3.612043453651603	25.39547613576319
60	218.1818181818182	0.0	5.650822184335878	2.615056876695606	15.422445418526252
61	221.8181818181818	0.0	5.991072593237854	2.8043175868297565	20.21833544189629
62	225.45454545454544	0.0	5.363859858773814	1.9001916881620655	9.979040130915456
63	229.0909090909091	0.0	6.10604180348458	3.437134566194519	23.966220363543762
64	232.72727272727272	0.0	5.017471091128044	1.8942563947335644	7.052751854647876
65	236.36363636363635	0.0	5.9253197036211835	3.3113474900173845	19.89737773463255
66	240.0	0.0	6.188828090287332	3.6499137590453565	21.08561153635861
67	243.63636363636363	0.0	6.164836792945549	3.4238661149533547	23.866361453633743
68	247.27272727272725	0.0	6.061143835098682	3.0625205861805855	21.476113268328692
69	250.9090909090909	0.0	5.644885073881978	2.2148209498718248	16.380202706037394
70	254.54545454545453	0.0	4.857606718397021	1.6163623685922002	6.698317569675749
71	258.1818181818182	0.0	5.528157792397364	1.9619015482096005	14.483079338385412
72	261.8181818181818	0.0	4.018919007445029	1.566958358079864	3.2957829218424313
73	265.45454545454544	0.0	4.450675530356723	1.7405548551109915	4.3362577219033165
74	269.09090909090907	0.0	4.4814046219470285	1.510993060247864	4.335641933838411
75	272.7272727272727	0.0	5.17356461725942	2.2415807870638744	9.90302132876581
76	276.3636363636364	0.0	5.19753252362195	2.5508296658665883	10.022098904397456
77	280.0	0.0	5.0690459544378745	2.600435127303478	8.08201982887558
78	283.6363636363636	0.0	3.920947212120495	2.2251363268438	3.6053377112413454
79	287.27272727272725	0.0	4.488950014083612	2.104483892031249	4.440046011463722
80	290.9090909090909	0.0	4.936624780674196	2.7404446894803085	5.354935577130499
81	294.54545454545456	0.0	5.006708624619198	2.7526111606260812	5.6182850976676955
82	298.1818181818182	0.0	5.044609632026525	2.6180398065774617	5.863971560569457
83	301.8181818181818	0.0	4.258401478568022	1.9683636612151643	4.0339981350007985
84	305.45454545454544	0.0	4.285407083454359	2.0175260766138394	3.9780492137309924
85	309.09090909090907	0.0	4.045229729214692	2.3232321284699653	3.7644716351519993
